SpecObjID ObjID Red zSpec extinctionU extinctionG extinctionR extinctionI extinctionZ uberColorU uberColorG uberColorR uberColorI ModelMagErr_U ModelMagErr_G ModelMagErr_R ModelMagErr_I ModelMagErr_Z
76784280981733376 587728950124150936 0 0.169882 0.2386178 0.1755727 0.12734 0.09655805 0.06846086 1.888052 1.12604 0.4703274 0.3211212 0.1290687 0.01034576 0.006268488 0.006341929 0.01424277
76784280142872576 587728950123757663 0 0.0965446 0.2760507 0.2031155 0.1473163 0.1117055 0.07920057 1.828472 0.8920326 0.4189835 0.2879944 0.1148684 0.009974824 0.006888028 0.007928358 0.01739409
77347109841403904 587728950125396016 0 0.095342 0.2679579 0.1971609 0.1429975 0.1084307 0.0768787 1.643976 0.7964096 0.4520149 0.3233814 0.1006679 0.009158708 0.006813082 0.007216218 0.01729167
76221191404126208 588848898827288870 0 0.0418036 0.2199162 0.1618123 0.1173598 0.08899035 0.06309526 1.800924 0.8132591 0.3588572 0.2733679 0.03959493 0.005939079 0.004233999 0.004328502 0.009258727
76502555504410624 588848898827485354 0 0.164316 0.2129437 0.1566819 0.1136388 0.08616887 0.0610948 1.268803 0.7659893 0.4384708 0.2933083 0.06182742 0.01232841 0.00939934 0.009698412 0.01967811
77347108427923456 588848898830303315 0 0.133584 0.2801968 0.2061662 0.1495289 0.1133832 0.08039013 1.995571 1.056599 0.4574795 0.3504848 0.09794637 0.01043567 0.006267639 0.006222203 0.01288907
75375473932107776 588848899362193472 0 0.137704 0.2251194 0.1656407 0.1201364 0.09109583 0.06458808 1.834505 1.026575 0.4364433 0.3394623 0.1155008 0.01103841 0.006845242 0.006670919 0.01531321
75657056924729344 588848899362390139 0 0.0889992 0.2147965 0.1580452 0.1146276 0.08691861 0.06162637 1.519283 0.7641659 0.3840618 0.3027372 0.03521828 0.006343852 0.005326432 0.005368391 0.009592879
76784278666477568 588848899365929121 0 0.222378 0.3193244 0.2349559 0.1704096 0.1292164 0.09161607 2.122494 1.362326 0.4673615 0.3754406 0.2679717 0.01813878 0.008764908 0.008343613 0.01840983
75094093469843456 588848899898081387 0 0.0694937 0.912016 0.6710527 0.4867034 0.3690524 0.2616628 1.519836 0.8990326 0.4310627 0.2803612 0.1279227 0.01630352 0.009995024 0.008646028 0.05158856
75375474183766016 588848899898802349 0 0.146355 0.2235241 0.1644669 0.1192851 0.09045029 0.06413038 1.444563 0.7848511 0.4021816 0.2778511 0.03346581 0.006248063 0.004652387 0.004722197 0.01021103
76784279329177600 588848899902079170 0 0.093198 0.2872356 0.2113452 0.1532852 0.1162315 0.0824096 1.065763 0.5012112 0.3415775 0.1819134 0.0350239 0.008465219 0.00774296 0.007405931 0.01961137
77065823222497280 588848899902865432 0 0.0935563 0.3122294 0.2297354 0.1666233 0.1263454 0.08958046 1.794767 0.86973 0.3756161 0.3113317 0.04492859 0.006003058 0.004420708 0.004498816 0.009600062
77065822576574464 588848899903455504 0 0.0726942 0.4047498 0.297811 0.2159974 0.1637843 0.1161251 1.452177 0.7758331 0.4141655 0.286274 0.0692995 0.01019723 0.008173984 0.008520392 0.01947236
77065822396219392 588848899903586505 0 0.0212645 0.3858062 0.2838726 0.2058881 0.1561187 0.1106901 0.9276752 0.3633537 0.1767788 0.1734867 0.03100164 0.007068492 0.006731778 0.007816859 0.02243248
77628571455062016 588848899904241794 0 0.144134 0.253924 0.1868349 0.1355082 0.1027518 0.0728523 1.931364 1.079838 0.4405842 0.3697586 0.07429011 0.007768112 0.005028555 0.005050522 0.01081777
77347108738301952 588848899904241860 0 0.0954282 0.2621169 0.1928631 0.1398804 0.1060671 0.07520288 1.442955 0.7336826 0.3772354 0.3085232 0.05523456 0.007852313 0.006154621 0.006484916 0.01631956
75375476108951552 588848900436001009 0 0.159702 0.1639284 0.120617 0.08748151 0.06633458 0.04703204 1.868748 1.040331 0.3843365 0.3477707 0.09142189 0.009740543 0.0063404 0.006820295 0.01665325
76502556250996736 588848900438294558 0 0.0703885 0.2020381 0.1486577 0.107819 0.08175588 0.05796593 1.85858 0.8300323 0.3868122 0.3082457 0.04118427 0.005348943 0.004193708 0.004259572 0.009669662
76221193677438976 588848900438032532 0 0.0961048 0.1659961 0.1221384 0.08858494 0.06717128 0.04762527 1.745113 0.9340401 0.4785461 0.4052029 0.06959027 0.007707324 0.00538218 0.005315352 0.013429
76502556808839168 588848900438687975 0 0.0966794 0.2397557 0.17641 0.1279472 0.0970185 0.06878733 1.274712 0.6226654 0.4100399 0.2628384 0.04192328 0.007128207 0.00606326 0.006156086 0.01755961
76784281220808704 588848900439474444 0 0.107132 0.3765712 0.2770776 0.2009598 0.1523817 0.1080405 1.520523 0.7193928 0.3695145 0.3442802 0.06976259 0.01029372 0.007392447 0.008434585 0.01944609
75094094354841600 588848900971167957 0 0.0470839 0.5278133 0.38836 0.2816711 0.2135826 0.1514328 1.90473 0.8614769 0.4059944 0.2857714 0.05781467 0.007676701 0.005526073 0.005813499 0.01016625
75657057780367360 588848900973003033 0 0.045836 0.1708619 0.1257185 0.09118157 0.06914022 0.04902128 1.452073 0.711688 0.4043102 0.265358 0.01832374 0.003538266 0.002953043 0.003088617 0.005724805
75939722056171520 588848900973527062 0 0.0451211 0.1387227 0.1020709 0.0740303 0.05613494 0.03980037 1.62001 0.7573528 0.3601189 0.296545 0.02394797 0.005185693 0.004644319 0.005238793 0.007769851
75939722890838016 588848900973854896 0 0.0974467 0.1959592 0.1441849 0.1045749 0.07929598 0.05622184 1.843636 0.9202662 0.4107475 0.3249903 0.06458298 0.00693051 0.004689761 0.005026946 0.01075818
76221192574337024 588848900974117042 0 0.0945174 0.1718162 0.1264208 0.09169088 0.06952642 0.0492951 1.236914 0.61203 0.3582935 0.3212299 0.05497883 0.02243121 0.01183337 0.01208187 0.02106488
76221193367060480 588848900974510257 0 0.121932 0.174757 0.1285845 0.09326022 0.0707164 0.05013881 1.753008 0.9612103 0.4155579 0.3433704 0.05491248 0.007254653 0.004987637 0.00521513 0.01009689
77628572029681664 588848900978114742 0 0.116188 0.23361 0.171888 0.1246675 0.09453161 0.06702409 1.768816 0.9537792 0.4003582 0.3251438 0.06352565 0.008224607 0.005677671 0.005997523 0.01190781
77347109669437440 588848901514133630 0 0.115906 0.2502956 0.1841651 0.1335719 0.1012835 0.07181128 1.745113 0.8625984 0.3441696 0.2849121 0.07623612 0.008708911 0.006380322 0.006863729 0.01516157
77347109950455808 588848901514330265 0 0.121394 0.2414189 0.1776338 0.1288348 0.09769154 0.06926452 1.703707 0.9646549 0.3964558 0.3215618 0.09956717 0.01129151 0.007273848 0.007739906 0.01727087
