uberColorU uberColorG uberColorR uberColorI
2.024712 0.9134731 0.4287853 0.284008
1.892662 1.286552 0.4844456 0.3672104
1.241967 0.4659023 0.3055935 0.2024622
1.513458 0.5662117 0.3087044 0.03922462
2.165775 1.238138 0.4621315 0.3204403
0.9804535 1.115891 0.5133228 0.3474751
0.8776875 0.2965565 0.2741299 0.06044579
1.593979 0.7265081 0.3836393 0.2654905
1.017563 0.4829197 0.396246 0.1409416
1.229719 0.5675373 0.2540951 0.1447029
2.082542 1.270025 0.4788513 0.3531189
2.363289 1.194431 0.4791794 0.3016987
1.811958 1.184557 0.4694824 0.3301888
1.377583 0.6906357 0.4389095 0.2477169
1.402996 0.5896873 0.3523273 0.2617836
1.667767 0.850647 0.4414482 0.3275557
1.188999 0.6103363 0.4210186 0.1923733
1.828886 0.9635944 0.4328194 0.327137
1.363049 0.639904 0.3315678 0.2558498
1.058134 0.4669151 0.3598728 0.1348877
1.752087 0.8226261 0.3743858 0.2537346
0.8736095 0.3672733 0.2754002 0.02893639
1.842916 0.8690739 0.38834 0.3265667
1.881905 0.8611717 0.3549538 0.3140831
1.779642 0.8717728 0.3694134 0.2843628
1.94313 1.010551 0.4454861 0.3486271
1.771505 0.8728333 0.3943043 0.295948
1.683161 0.8623867 0.4539146 0.3253975
1.355721 0.642498 0.3577938 0.2524834
1.997484 0.944891 0.4206085 0.3170738
1.218796 1.164738 0.4815998 0.3384075
1.978773 1.337297 0.4844971 0.3070641
1.5734 1.025496 0.433342 0.2825146
1.278996 0.6033916 0.3215485 0.1891823
1.878836 0.9291363 0.4218597 0.3590145
1.2603 0.5331764 0.3608723 0.2942219
2.07868 0.9744987 0.4430389 0.3469601
1.15693 0.5202255 0.2761326 0.1957245
1.946955 0.9153805 0.4050102 0.3217201
1.033421 0.3341694 0.2619705 0.05175972
1.824284 0.82658 0.432951 0.280899
1.144379 0.4041824 0.3521147 0.1147709
1.887228 0.9324341 0.3902903 0.3086519
1.009136 0.6068764 0.3238335 0.171608
2.018764 1.003836 0.4600716 0.3495445
1.5693 0.887661 0.4299736 0.2931652
1.760658 0.9838676 0.394928 0.2568703
1.952347 0.9037514 0.4152565 0.3044186
1.973877 0.9173698 0.4194546 0.3154278
1.214333 0.5445518 0.3702593 0.1863098
1.927155 0.9695816 0.4100075 0.3026237
1.378946 0.8179436 0.4187679 0.2947979
1.676414 0.963728 0.4474983 0.336833
1.734903 0.8980675 0.4040012 0.3194761
1.298641 0.6025848 0.323658 0.2157593
1.498999 0.7927189 0.4079437 0.3407736
1.071655 0.4365978 0.3193016 0.114336
1.136736 0.5845585 0.2807226 0.2754822
1.017513 0.4328327 0.2954407 0.1885757
1.159931 0.570322 0.3270702 0.2147408
1.718561 1.187857 0.4957161 0.3515072
1.66197 0.9698849 0.4580669 0.3138218
1.984638 1.164747 0.4097519 0.380209
1.040487 0.375885 0.2396231 0.1864185
1.951694 0.9306183 0.4455681 0.3361816
1.387589 0.8131828 0.3978767 0.2342319
1.582645 0.8788433 0.5070515 0.3783255
1.761232 0.9411259 0.4108696 0.3699303
1.29031 0.7166653 0.3910294 0.3051529
2.042171 1.286959 0.4883137 0.3848495
1.579666 1.046637 0.4987392 0.325243
1.484629 0.7532997 0.3886089 0.3181343
1.70434 0.9130974 0.4405403 0.3584862
1.860775 0.9256039 0.3799572 0.3130608
1.057554 0.3199291 0.2215557 0.1546078
1.616554 0.7073498 0.3887138 0.2775536
1.246584 0.5810385 0.3297424 0.2605429
1.915737 0.9943047 0.4304924 0.3355885
1.509211 1.330938 0.5550385 0.3394852
1.661318 0.8443966 0.3988056 0.2928514
1.850555 1.121565 0.4636803 0.3227654
1.678284 0.8994503 0.3934813 0.2907228
1.504189 0.7024727 0.3700132 0.2644243
1.182943 0.6536198 0.371273 0.2347279
1.269131 0.6547852 0.3594189 0.264719
1.879126 0.8551989 0.3630409 0.3175545
1.84779 0.9945889 0.4464169 0.4298897
1.64299 1.098627 0.4554958 0.3340569
1.244987 0.492775 0.2712326 0.1199551
1.857929 1.062887 0.5020332 0.470623
1.023428 0.3599892 0.2722034 0.1123638
1.648474 0.7072277 0.4229374 0.2639618
1.897043 1.115362 0.4642715 0.3454819
1.453867 0.6780128 0.3568726 0.2710476
1.916775 1.010513 0.4637756 0.3895531
1.141825 0.5001621 0.2992706 0.2175751
1.723129 0.8724518 0.4035797 0.3248777
1.390959 0.7864132 0.4456577 0.2697258
1.056574 0.49333 0.2883263 0.1566029
1.788851 0.7613735 0.3643017 0.2401581
1.257227 0.588768 0.329525 0.2156219
1.857286 0.9403324 0.3745651 0.3102818
2.192381 1.117058 0.4966183 0.3815498
1.961464 0.9534264 0.3922682 0.3409719
1.174061 0.4579582 0.236742 0.1591549
1.884106 0.886385 0.4069881 0.3303509
1.784466 0.9269314 0.3755913 0.2981586
1.684683 0.96451 0.4765797 0.3019848
1.995291 1.007517 0.4564953 0.3539553
1.960537 0.8513107 0.4009876 0.3210716
1.378283 0.6689892 0.3945122 0.2668753
1.6583 1.011122 0.3900204 0.3394184
1.784012 1.207161 0.5062408 0.3822212
1.487024 1.020576 0.4953156 0.3346748
1.773882 0.8518429 0.3889399 0.3128719
1.012146 0.4674759 0.3597317 0.1699867
1.257029 0.6673813 0.396265 0.212553
2.004406 1.095234 0.4222775 0.3318748
1.759588 0.955143 0.5193329 0.3970566
1.156569 0.6183624 0.3704147 0.2522774
1.28367 1.214849 0.5058022 0.3474293
1.544252 0.813839 0.3782654 0.2989216
1.184919 0.599802 0.3484917 0.2328415
1.845158 0.968359 0.4240112 0.3314781
1.677553 1.006512 0.4650555 0.3159847
1.720129 0.8788376 0.3828621 0.3244362
1.482983 0.7978115 0.3833275 0.2375507
1.880793 1.280664 0.4998684 0.3131104
0.9013023 0.6096554 0.3245907 0.1732464
1.368113 0.6453609 0.3954887 0.2153568
1.156601 0.4555569 0.2907562 0.1970863
1.664705 1.040539 0.434473 0.3235302
1.358372 0.9132137 0.4555016 0.3153477
1.329174 0.6794109 0.3736706 0.2732811
2.305695 0.9783592 0.4632282 0.3127708
1.710028 0.8637924 0.3901691 0.2696419
0.9072227 0.2872314 0.2937317 0.06025314
1.941523 1.104261 0.4385605 0.3175173
3.153446 1.176308 0.5007362 0.3315277
1.106323 0.5947571 0.3635063 0.2322502
2.015423 0.8793907 0.3526192 0.2650509
1.980768 0.9499645 0.4167175 0.3443737
1.7118 0.849371 0.4571953 0.3341236
1.19109 0.6209068 0.3524075 0.2163887
1.599821 0.8147774 0.4728584 0.3074245
1.857859 0.8682098 0.4031353 0.2907553
1.28978 0.6072025 0.3082838 0.2657909
2.120037 1.321392 0.5000553 0.3773727
2.241653 1.415047 0.4849796 0.3486309
1.777382 1.014395 0.4132919 0.2970905
1.813076 0.9531765 0.3967457 0.3361435
1.752674 0.795845 0.3344402 0.2807732
2.040884 1.112442 0.4680233 0.374094
1.077309 0.4244728 0.2585506 0.1941071
1.172024 0.50457 0.2619343 0.1796665
1.469976 0.7163925 0.3594723 0.3409691
2.028111 0.9635715 0.3962011 0.3685036
2.106222 1.27816 0.503233 0.3584976
1.764139 1.031404 0.4764671 0.3760853
2.062977 1.210405 0.4752445 0.3118382
1.775143 1.000275 0.4404068 0.3549585
1.136257 0.8230324 0.3913975 0.1782227
1.682705 0.9076843 0.461628 0.3792152
2.099258 1.231981 0.4470139 0.3509331
1.655422 0.8040047 0.3681126 0.2643242
1.990004 1.029156 0.4362526 0.3562622
2.085217 1.084917 0.4930096 0.3932953
1.997583 0.9684505 0.4024677 0.3409662
1.655544 0.6845551 0.3288603 0.2150717
1.258541 0.5352917 0.3113308 0.2341566
1.999258 0.9264584 0.3958054 0.3212519
1.382025 0.8149242 0.3951664 0.2793045
1.103035 0.2524052 0.2044907 0.02560997
1.934031 0.8326092 0.4090738 0.2955971
1.482582 0.7019176 0.4593563 0.03940201
1.319147 0.6007786 0.3281326 0.2479448
1.281797 0.746357 0.4091778 0.2397785
1.123165 0.5190334 0.2961597 0.1855907
2.175407 1.088333 0.4499016 0.3356571
1.176199 0.3381271 0.2673473 0.09948921
1.204464 0.5639954 0.3600063 0.2282925
1.584692 0.8347607 0.4180546 0.3202686
2.224169 1.138779 0.4825344 0.3993435
2.146318 1.393229 0.4906616 0.351263
1.288588 0.5003414 0.293005 0.1801844
1.92971 1.089159 0.4496574 0.3382015
1.539047 0.9201145 0.4473782 0.007427216
1.897419 0.943182 0.3967209 0.3281851
1.787258 0.9992752 0.4465122 0.3623142
1.929417 1.027147 0.415678 0.3301001
0.9540138 0.8763008 0.3126917 0.3239155
1.011696 0.3568916 0.2708931 0.1469841
1.990677 1.028627 0.4370518 0.3259153
1.371696 0.7641582 0.4157124 0.2602558
1.033361 0.6760845 0.3376007 0.13801
1.047497 0.8251076 0.459795 0.2516499
1.171684 0.5647068 0.2825871 0.2191238
1.466633 0.8603268 0.3781052 0.236721
1.397768 0.5777683 0.3163204 0.2206764
1.701273 0.802124 0.3467894 0.276412
2.094395 1.240376 0.471899 0.3344803
1.288176 0.7495174 0.3720264 0.279314
1.203609 0.7056046 0.3607597 0.239027
2.091423 1.273001 0.5240993 0.4003792
1.837729 0.8255978 0.3801403 0.305336
1.365934 1.079311 0.4886723 0.2724972
1.976425 0.9250145 0.365366 0.3374729
1.523823 0.775856 0.4676514 0.3046703
2.109745 1.086269 0.4420071 0.3594322
1.482338 0.9059124 0.4203186 0.3119898
1.971611 0.9268837 0.4422207 0.3309517
2.291769 1.294275 0.46064 0.334446
1.332884 0.4547291 0.2613106 0.09311104
1.594118 0.7835732 0.3763962 0.2995567
1.780293 0.9137535 0.39855 0.3845024
1.378181 0.745018 0.4301395 0.2760372
1.806555 0.9354649 0.4480925 0.3725328
1.673407 0.7243252 0.3593864 0.2326336
1.791132 0.8514977 0.3636017 0.3031311
1.38192 0.8787117 0.417429 0.2466516
1.872038 0.966692 0.4289989 0.3354645
0.8528881 0.2180061 0.1645699 0.1492424
1.708809 0.8454552 0.3793201 0.2859554
1.726393 0.8005219 0.3645153 0.2916603
1.836966 0.864048 0.4055166 0.2935715
1.368418 0.9571514 0.4013824 0.352953
1.208252 0.4840851 0.2791519 0.2166805
2.089718 1.234856 0.4437847 0.3674545
2.371046 0.9231682 0.5499783 0.4281254
2.065258 1.158049 0.4656658 0.3400688
2.187038 1.01297 0.4136753 0.3138885
1.339846 0.5379314 0.3201199 0.189373
1.896255 0.8657494 0.4068708 0.3293638
1.507084 0.7274971 0.3601055 0.303381
1.761711 1.156906 0.4405441 0.3728256
1.312992 0.7150269 0.3966312 0.2589111
1.841236 0.8958168 0.4436455 0.3497181
1.163575 0.5060501 0.2682247 0.1426096
2.001389 1.079386 0.4527664 0.3929558
2.233105 1.221254 0.4721718 0.3657951
1.907852 1.124617 0.4367142 0.2697239
1.611197 0.7579594 0.4200001 0.2956448
2.117756 1.241306 0.4573116 0.3483162
1.105902 0.3223362 0.2453041 0.09610748
0.6186581 1.022203 0.475729 0.09978104
1.589128 0.830904 0.4465828 0.3627567
1.485662 0.7614098 0.3964729 0.2444782
1.12212 0.6073475 0.3576717 0.2291298
1.346632 0.6582928 0.3903093 0.2186203
1.238899 0.7009983 0.4043617 0.240612
2.019972 0.9858322 0.4426517 0.3629799
2.024908 0.9614639 0.4940815 0.3679333
1.370417 0.9256401 0.4108505 0.3319626
1.380798 0.8239918 0.3723831 0.1049519
1.673107 0.7368145 0.3053913 0.2536106
1.946165 1.349997 0.517561 0.3308506
1.48329 0.8000126 0.4579353 0.2550297
1.284906 0.6492195 0.3706245 0.2225494
1.767271 1.043776 0.4159584 0.3168087
1.857378 1.012724 0.2323284 0.5367489
2.111237 1.025364 0.4275799 0.3560762
1.747169 0.8070793 0.3771381 0.2779942
1.679895 0.8378334 0.3608751 0.3257313
1.719948 1.036346 0.3687534 0.3267612
1.423897 0.7068672 0.3993931 0.1710739
1.051743 0.3905029 0.1717052 0.1329212
1.758461 0.8757057 0.4398594 0.3604069
1.30715 0.7765598 0.4136677 0.4046707
1.996807 1.034908 0.4231796 0.3047237
1.209711 0.5547333 0.2991695 0.2816677
1.903473 0.9337463 0.4055824 0.338604
1.391571 0.7941093 0.3816128 0.3538609
1.346146 0.6907625 0.319252 0.2760897
1.641113 0.9848232 0.3888054 0.4218578
0.9997845 0.3229733 0.2126923 0.1720867
1.85247 0.8727818 0.4105701 0.2841911
1.568291 0.6822357 0.4035435 0.273962
1.675636 0.989193 0.4326077 0.3462181
1.330318 0.6729336 0.3833151 0.2711811
1.305799 0.7639923 0.4837379 0.2452755
1.319908 0.5678463 0.3504715 0.2396202
1.007048 0.4520283 0.3466721 0.1280556
2.18413 0.3960018 0.2410355 -0.01275826
1.860874 1.171488 0.4827919 0.3766441
1.281219 0.5049343 0.2861519 0.2418079
2.03039 1.043644 0.4614811 0.3761845
1.851921 1.01259 0.4167995 0.3505249
1.5931 0.9896183 0.4289284 0.3106766
1.860823 1.119749 0.4483643 0.3294945
1.630314 0.7770653 0.410675 0.28578
1.328493 0.6122074 0.3607779 0.222991
1.870413 1.229206 0.4819241 0.3337593
1.113638 0.4826069 0.283865 0.1923008
1.249403 0.5348663 0.2830219 0.23176
1.902466 0.888876 0.3904018 0.3052101
0.9691563 0.391201 0.2590961 0.1725922
1.158876 0.6913567 0.3754349 0.2481613
1.546659 0.7019463 0.3629284 0.248394
1.569147 0.7480927 0.3754787 0.2745876
1.168745 0.9428253 0.4545212 0.3350086
1.716967 0.898447 0.4081907 0.3563786
2.085018 1.0289 0.500494 0.4878445
1.78977 0.8888893 0.4555941 0.3464298
1.024372 0.399559 0.2293644 0.1490993
1.77562 0.9184914 0.4082279 0.3160801
1.813231 0.9784012 0.4105244 0.35326
1.119196 0.3463879 0.230444 0.1732693
2.258266 1.142204 0.4797001 0.3536263
1.688728 0.7824879 0.3706341 0.2444191
1.213865 0.4715443 0.2888336 0.1745262
1.136221 0.4914589 0.3577309 0.1442318
1.794819 0.8366604 0.4081707 0.2898741
1.666399 0.9875965 0.4632702 0.3686132
1.30205 0.4799156 0.3335133 0.2253113
2.164013 1.061771 0.4609432 0.3097668
1.372017 0.7745533 0.3921413 0.268877
1.866852 0.8616028 0.4193764 0.3047981
0.9627781 0.1889534 0.1479874 0.0634613
1.292038 0.5611401 0.3329868 0.2234364
2.201893 1.164396 0.4592133 0.3764305
1.94264 0.9325409 0.4305935 0.3369484
1.580494 0.9664268 0.412962 0.4052639
1.502659 0.7388783 0.3285313 0.3309069
1.18362 0.523881 0.1615953 0.2007113
1.403162 0.5944118 0.3474522 0.301342
1.977638 1.202852 0.4966698 0.336586
1.896276 0.8810673 0.375927 0.30583
1.768396 0.9168701 0.409502 0.2905674
1.182287 0.4225254 0.1987953 0.1096306
1.505491 0.7683659 0.387085 0.2404842
1.345291 0.6070251 0.3239107 0.2248507
2.052784 1.078064 0.4481945 0.3575363
1.792166 1.237701 0.5204544 0.3599606
2.025196 1.057411 0.4304504 0.3532543
0.8380852 0.2336826 0.1859913 0.03411865
1.792797 1.280563 0.4866753 0.3555946
1.050524 0.478756 0.2656937 0.1536598
1.103685 0.383503 0.236187 0.07264328
1.063187 0.4150734 0.2689896 0.1272106
1.799868 0.8913479 0.4084654 0.3456182
1.363901 0.6923199 0.3747158 0.2625637
2.165373 1.237352 0.5215816 0.3728695
2.073347 0.987463 0.4299488 0.3277454
1.495296 0.6844101 0.3227882 0.2289982
1.360403 1.02347 0.4493027 0.2455673
1.931686 1.025856 0.4142971 0.3206959
1.759998 0.9960194 0.4519691 0.2924824
2.091341 1.010513 0.4475498 0.3355465
1.256733 0.7177696 0.3908157 0.2411404
0.9085178 0.2697163 0.1646748 0.1118584
0.9681416 0.36483 0.2493858 0.1215897
1.991346 0.9219017 0.401823 0.3447113
2.126795 1.144743 0.5093136 0.2779942
1.052999 0.4414749 0.2383556 0.1999149
1.427496 0.7049484 0.3569651 0.2395849
1.73494 0.8890953 0.4177399 0.314003
1.628187 0.7444954 0.3498039 0.3017597
1.207043 0.6772404 0.4585609 0.3038769
1.503853 0.7172813 0.3688431 0.2816372
1.351313 0.732235 0.3853331 0.2937469
1.616514 0.9412251 0.3454933 0.2619858
1.196465 0.7676048 0.3706856 0.288578
1.131231 0.4938316 0.3376942 0.1314163
1.63409 0.6822758 0.3725491 0.268301
2.285845 1.198584 0.4721279 0.3122711
1.457289 0.8240147 0.4443989 0.3351555
0.9980297 0.5321465 0.3288479 0.1486149
1.16519 0.3097744 0.262722 0.04570961
1.758928 0.790988 0.3640232 0.2774153
1.707193 0.8557835 0.4722862 0.3132782
0.7823372 0.2503109 0.3086109 0.03783417
2.099161 1.245008 0.4608345 0.2955894
2.038193 1.016151 0.4354515 0.3612633
1.579077 0.7938232 0.3658695 0.2179585
1.947519 1.109091 0.4368114 0.3387566
0.9023476 0.2062263 0.1271915 0.06349373
1.337481 0.6622467 0.3625088 0.2544136
1.268341 0.6226025 0.3388062 0.2938156
1.231346 0.5099831 0.3150969 0.1714258
1.797344 0.9568729 0.4168911 0.3554668
1.848677 1.326715 0.4912376 0.3606606
1.741674 0.7623234 0.4782734 0.3399372
1.278189 0.7068729 0.4204426 0.3003731
0.905901 0.2060633 0.08748913 0.1474304
1.832005 1.02985 0.4247456 0.2914276
1.542061 0.4382935 0.2633038 0.0008907318
1.526503 0.9717236 0.4014721 0.2981319
1.745476 1.04953 0.4067669 0.3397007
0.9354553 0.4157505 0.26194 0.1286278
0.8169689 0.3327961 0.1806412 0.1370449
0.895853 0.2406311 0.18853 0.1778889
1.156786 0.420393 0.2854176 0.1650696
1.052456 0.2925529 0.1911869 0.2147388
1.649456 0.8232288 0.4469051 0.2541027
1.662279 0.6962337 0.3357697 0.2510605
1.127129 0.4556875 0.2994986 0.1557922
2.117767 1.123333 0.4780884 0.3457947
1.017107 0.4155674 0.3125095 0.1012535
1.099989 0.4781094 0.3326473 0.1860733
1.813192 0.908535 0.4442196 0.3046341
2.028046 1.214098 0.5053539 0.359478
0.9630756 0.3408546 0.2688122 0.03736305
1.727261 1.005253 0.4018688 0.3193817
1.26877 0.4801521 0.3244133 0.09978485
1.165361 0.6612682 0.333847 0.2143059
1.338955 0.8566818 0.4556446 0.3293324
1.283314 0.737999 0.3355865 0.1813812
1.908215 1.041903 0.3771935 0.3117771
1.246437 0.7313099 0.3848763 0.2640171
1.655796 0.7692261 0.4307365 0.2915249
1.748106 1.169489 0.4389534 0.3148193
0.9902439 0.3671455 0.1438026 0.09466743
1.592577 0.8906555 0.4190426 0.3131046
1.540411 0.9503288 0.4663486 0.2641068
1.452591 0.7694569 0.4277878 0.2788143
1.864729 0.8379679 0.3736925 0.2849483
0.8771057 0.4892578 0.2487602 0.08275986
1.621672 0.823555 0.3035336 0.2822514
1.229344 0.5242443 0.2997942 0.1986456
1.888088 1.025511 0.4393215 0.3757744
1.810038 0.9197655 0.3889713 0.3264523
1.72057 0.9571342 0.4573174 0.361145
1.719883 0.8471794 0.4287987 0.3470287
1.588362 0.8518314 0.4108143 0.3059769
2.062773 1.018072 0.4531727 0.405344
1.69112 0.8697338 0.3701973 0.3152561
1.081661 0.4528122 0.2859201 0.1791019
1.183069 0.7085514 0.372385 0.2829018
1.102365 0.374136 0.2013664 0.1218777
1.993107 1.139023 0.4557514 0.3650188
1.874054 0.9342117 0.398592 0.3553772
1.682663 0.8287697 0.3897991 0.3305435
1.201584 0.8480492 0.4393234 0.3206768
1.106173 0.5331097 0.3924465 0.2157784
1.971107 0.9849052 0.4628677 0.3467941
1.732143 0.9932251 0.4253178 0.3303375
1.809517 0.9285259 0.5077782 0.4279394
1.69066 0.8533001 0.4333191 0.3376694
1.064634 0.68363 0.3774815 0.1966076
1.693296 0.7804527 0.380373 0.2782221
1.868599 0.9005871 0.4007111 0.322876
1.294455 0.6178722 0.4116611 0.2874088
1.465815 0.9004269 0.4642582 0.2932644
1.211235 0.4741344 0.2912407 0.2171268
1.309927 0.6697121 0.3743019 0.2990265
1.757515 0.855217 0.4034595 0.291193
1.678038 1.016499 0.4741535 0.485136
1.858952 1.14427 0.4793873 0.4118118
2.111439 1.248402 0.4739723 0.3035793
1.041803 0.3199177 0.2663078 0.1398754
1.80846 1.004217 0.41716 0.371109
1.544319 1.084948 0.4558487 0.3319778
2.042875 1.285734 0.4628563 0.2856674
1.788433 1.030735 0.4680099 0.372467
1.297346 0.6845627 0.3835049 0.2712078
2.594383 0.8053074 0.4529457 0.3050327
1.571732 1.075876 0.4894028 0.3546238
1.928032 0.8994331 0.4022026 0.3145266
1.371677 0.6497269 0.3320599 0.2155075
1.345581 0.9356823 0.4764919 0.29002
1.004904 0.2719746 0.2218838 0.09870911
1.453924 0.7194214 0.3960819 0.3486595
1.230083 0.5739384 0.3686638 0.22019
1.906614 0.9147263 0.4123116 0.2975521
1.521877 0.9589901 0.428093 0.2898769
1.332733 0.6872692 0.4148979 0.3077507
1.076468 0.4429913 0.2349339 0.2000122
1.274504 0.5688496 0.3332539 0.2419834
1.90506 0.9871235 0.4045219 0.3438263
1.852688 0.8376694 0.3830395 0.2967491
1.728455 0.8821907 0.3716068 0.2720604
1.959332 0.8741722 0.4067612 0.3335247
1.299749 0.5244675 0.3119984 0.1334734
1.493355 0.694911 0.386323 0.2897005
1.03264 0.4089375 0.2152672 0.1544037
1.195164 0.5015793 0.290472 0.208683
2.121735 1.035667 0.5290642 0.3727589
1.251461 0.5564899 0.3036308 0.1947412
1.939678 1.14539 0.4627571 0.3110886
0.9547768 0.2574539 0.1867485 -0.1600914
1.224777 0.8029213 0.403923 0.2616673
1.838999 0.96381 0.4063225 0.3009386
2.021246 1.082035 0.4175701 0.3422184
2.655914 1.102673 0.4180431 0.3233662
1.79991 0.9624252 0.4154453 0.3010464
1.454012 0.8068657 0.4163094 0.2763329
1.328402 1.127611 0.4786205 0.283102
1.287611 0.7465611 0.3758755 0.2322159
1.049356 0.3594666 0.2032318 0.1504631
1.521265 0.7328796 0.3778687 0.2487268
1.870043 1.054003 0.4522724 0.3464165
1.916878 1.152569 0.4348469 0.3209248
1.03437 0.4024982 0.2963886 0.1036072
1.391136 0.6725407 0.3733139 0.2817192
1.137222 0.8606033 0.4740791 0.2826519
1.691658 1.163574 0.4698448 0.3372154
1.910902 0.9520016 0.415451 0.3237286
1.435198 0.7988014 0.36092 0.4388885
1.256359 0.6164713 0.2812853 0.1947155
2.099537 1.083982 0.4625359 0.4381351
1.623703 0.8581905 0.4212523 0.320858
1.361658 0.6180525 0.3269224 0.2079353
0.8810558 0.3247299 0.1501522 0.09728813
1.936605 0.9298077 0.4049568 0.363327
1.059839 0.483654 0.2526169 0.1986427
1.742607 0.7337017 0.357975 0.2842579
1.212482 0.6786041 0.3620739 0.22085
1.341507 0.6393147 0.360467 0.2181578
1.770697 0.9540176 0.4124565 0.3391609
1.847193 0.9927101 0.4473705 0.3503609
1.86997 0.8600159 0.4161148 0.3447895
1.282946 0.7714748 0.4137363 0.2474194
1.653334 0.8848495 0.4856396 0.3373985
1.73214 0.968401 0.3926449 0.2996712
1.338612 0.8304119 0.408926 0.2723503
1.559679 1.251587 0.5211029 0.3327942
1.373123 0.5851498 0.3330059 0.2152615
1.048204 0.4026108 0.1832676 0.1461487
1.393003 0.7787304 0.4415836 0.279726
1.262482 0.8292694 0.4589863 0.2030048
1.861303 0.9360218 0.4113369 0.3388538
1.63575 1.0811 0.479784 0.2612267
1.334558 0.7666435 0.3933983 0.2808571
1.775806 0.8755264 0.4179611 0.3117123
1.558439 0.7864094 0.3953114 0.3265009
1.74918 1.037695 0.4244137 0.2557869
1.869011 0.8952293 0.403019 0.2675362
1.99679 1.222281 0.5062943 0.3150959
1.999338 1.15951 0.4784451 0.3392506
1.935671 1.07506 0.4905949 0.2869148
1.866295 0.9285698 0.4719524 0.3668232
1.696575 0.8024406 0.3695679 0.2834892
1.294977 0.5831661 0.3773918 0.2051315
1.567068 0.709218 0.3444414 0.2527456
1.62182 1.075197 0.5009975 0.3387651
1.829405 0.8867416 0.4265327 0.3103809
1.716137 1.320715 0.4900532 0.3504047
1.012728 0.4154778 0.271883 0.09631729
1.707773 0.8489513 0.3967972 0.2491894
1.562485 0.805769 0.3602142 0.2742786
1.199736 0.5847273 0.3549461 0.2010775
1.08289 0.3471727 0.2474251 0.01243019
1.375631 0.7500896 0.3895531 0.2656155
1.545378 0.8759289 0.4298887 0.2957134
1.925348 0.9491253 0.4005241 0.3549871
1.928921 0.8855314 0.3975821 0.3209429
1.239511 0.8954372 0.4238396 0.2922516
1.778465 0.9067116 0.4226456 0.336113
1.071667 0.438324 0.3370609 0.1323986
1.823006 1.1476 0.4728317 0.2935085
1.2118 0.5461769 0.3112621 0.228385
2.064226 1.221504 0.4621334 0.3209038
1.353491 0.6817379 0.3645382 0.2987614
1.198618 0.5778542 0.3467541 0.2365112
1.029861 0.6819096 0.3807144 0.2400723
1.666105 1.186148 0.4803162 0.2844105
2.146479 1.060619 0.4280605 0.3742008
1.144796 0.5637894 0.3347607 0.1348476
1.547436 0.9728546 0.5379543 0.3256035
1.11322 0.4578171 0.2889538 0.175024
1.835011 1.094706 0.4155865 0.3285046
1.141989 0.5620785 0.3079166 0.2451267
1.124809 0.5140553 0.3116932 0.2095451
1.219378 0.5766182 0.3797665 0.2224712
2.199558 1.240877 0.4477787 0.3033314
1.816668 0.9399452 0.46031 0.3261433
1.49942 0.6878395 0.3628864 0.2959957
1.789125 1.006617 0.4262543 0.4101028
1.25679 0.537178 0.2830849 0.2366447
1.467258 0.8832912 0.3378716 0.2465973
1.93759 0.9248867 0.3881493 0.2941799
1.077246 0.3072338 0.1668415 0.0827446
1.899607 0.7489491 0.3607979 0.2771912
2.174805 1.047426 0.4153614 0.3174419
1.573784 0.9249249 0.4095364 0.3574781
1.71483 1.009638 0.4303341 0.3317432
1.686659 0.9056263 0.397027 0.3372231
2.230728 1.016201 0.4170208 0.3247337
1.52202 0.7809467 0.4342556 0.29002
1.550373 0.7267914 0.3670311 0.2460136
1.555687 1.259634 0.5076294 0.3675385
1.865206 1.101837 0.4525032 0.37076
1.814854 1.104214 0.5057621 0.3773937
1.678799 1.080761 0.467535 0.3840752
1.311853 0.5591545 0.3468933 0.2064047
1.623665 0.973217 0.380928 0.3983536
1.468346 0.7918968 0.4135151 0.3167982
1.279619 0.5900497 0.3752651 0.2166977
1.047384 0.411375 0.2665024 0.1236
1.827007 1.015013 0.43503 0.3060551
2.010469 1.066874 0.435606 0.3623743
1.685751 0.9100189 0.3977051 0.285244
1.521992 0.6182613 0.3377666 0.1940098
1.25036 0.5617485 0.2932053 0.321907
1.538507 0.8074169 0.3982716 0.2634964
1.335331 0.6457138 0.3595076 0.2351131
1.852579 0.82827 0.3757477 0.2963715
1.383343 0.6258659 0.3745174 0.2364216
1.104036 0.5420704 0.2670231 0.1822891
1.257002 0.7075062 0.3531513 0.2523975
1.277218 0.5799236 0.2930107 0.2248936
1.488058 0.7902279 0.4363823 0.2948399
1.674513 0.9285812 0.5326462 0.4128838
1.75662 1.070883 0.4321671 0.3815422
2.218412 1.367674 0.5083752 0.3252163
1.059526 0.3211117 0.2472191 0.1842136
2.241936 1.100739 0.4625702 0.3197746
1.434555 0.7094612 0.4205532 0.274086
1.190453 0.6188641 0.3588638 0.2013645
2.448879 1.250801 0.4872799 0.3728352
2.533062 1.144522 0.4431801 0.3418255
2.175665 1.012926 0.4479904 0.3496742
1.862091 0.9971352 0.4040432 0.3736134
1.932854 1.017746 0.4822578 0.4123211
2.228476 1.284512 0.5261841 0.3395786
1.617994 0.7995834 0.3840866 0.305747
1.876703 1.233557 0.4796543 0.3782501
1.490259 0.7909012 0.3875484 0.3333549
1.852289 1.04648 0.419138 0.3909111
1.754128 0.8372402 0.3109283 0.3746834
1.264091 0.4607754 0.2243071 0.1043692
