uberColorU uberColorG uberColorR uberColorI
2.066133 0.8960876 0.3881474 0.3079834
1.629803 0.9885502 0.4992809 0.4407902
1.079851 0.3462906 0.187294 0.1443567
1.831463 0.8929081 0.4500523 0.3436413
1.686504 0.9508114 0.3349152 0.3242893
1.692877 0.7403679 0.3564587 0.2529221
1.466383 0.7585926 0.3929024 0.2455034
2.641344 1.131657 0.512085 0.3043537
1.718786 0.7490501 0.3617573 0.2382231
1.584827 1.201509 0.4346104 0.3873768
1.014101 0.5502815 0.375248 0.4214191
1.588289 0.7020855 0.4010077 0.3336086
2.593937 1.411261 0.4706039 0.2498722
1.405582 0.6513557 0.3784466 0.2451935
2.288099 1.398981 0.4630413 0.3231049
1.121477 0.705534 0.4257851 0.1922913
2.068892 1.064716 0.4240589 0.319128
1.856844 0.9803219 0.4214344 0.2930527
1.12631 0.637661 0.3870564 0.2207565
1.984638 1.115984 0.4309254 0.3007393
1.108095 0.6281586 0.3127594 0.206274
1.755253 0.8819714 0.3876457 0.2912712
1.813295 0.7030411 0.3647938 0.2417793
1.009342 0.4012527 0.2793713 0.1085644
1.945532 0.9823227 0.4036961 0.3525591
1.889948 0.9243069 0.3880882 0.3343639
1.079071 0.4380512 0.2973957 0.146698
1.599842 0.8249912 0.3762493 0.3189754
1.339674 0.9665527 0.4429626 0.2688293
2.079815 0.8425293 0.4608173 0.31213
1.449438 0.6283226 0.3163109 0.2780418
1.387287 0.6801167 0.3916359 0.3169842
1.855335 1.122749 0.4230728 0.313364
1.577438 0.6213074 0.3148956 0.220623
1.465475 0.7240734 0.3606892 0.2226563
1.10327 0.6168594 0.366518 0.240284
1.824768 0.8771725 0.3881779 0.3354006
1.681738 0.844574 0.3814793 0.3281431
1.424854 0.625248 0.3733921 0.2494221
1.987635 0.8998566 0.4285698 0.3909874
1.289371 0.6281281 0.390358 0.2691803
1.68708 0.9426899 0.4814339 0.3674412
1.818569 0.9825191 0.4639034 0.3185768
1.089865 0.40518 0.3536854 0.1313877
1.197531 0.8082333 0.430357 0.261734
1.943981 1.030899 0.4165592 0.3693924
1.546356 0.6656809 0.3996677 0.3176298
1.173666 0.3430557 0.228878 0.2148209
1.468489 0.639431 0.4075146 0.2651634
1.891531 1.008083 0.5106926 0.4193764
1.741463 0.8765697 0.4471912 0.3640575
1.189358 0.4821358 0.2848082 0.1518259
1.101053 0.4688244 0.3625851 0.1400814
1.927008 0.8103638 0.3999958 0.2889748
1.877142 0.8406687 0.3918266 0.3236446
1.912003 0.8480244 0.3877583 0.3197908
1.236147 0.7004185 0.3634357 0.2411518
1.976095 0.9149075 0.4262486 0.3427343
1.994974 1.002483 0.4225616 0.3207455
1.68502 0.8844357 0.4006538 0.3243484
1.529375 0.6812572 0.3548584 0.2368402
1.56072 0.9928379 0.4552689 0.2997599
1.029718 0.2895145 0.2019119 0.1079273
2.046616 1.066729 0.4313469 0.354887
0.9654408 0.3292007 0.2949715 0.08521652
1.17157 0.659441 0.3592377 0.2525311
1.695074 0.8100586 0.4666367 0.3597822
1.732607 1.08264 0.4155273 0.3100567
1.064287 0.4348717 0.3127728 0.19874
1.939604 0.8596954 0.3730469 0.3185616
2.028255 1.039211 0.4204483 0.3212299
2.147076 1.054249 0.428648 0.3456287
1.852322 0.9139099 0.3845587 0.3553772
1.270081 0.6722202 0.3762875 0.2115002
1.630783 0.729023 0.3869038 0.2488232
1.093508 0.5017395 0.3592548 0.1847649
1.28104 0.5972786 0.3363943 0.1737499
1.712717 0.8450203 0.4869957 0.3599033
0.8604755 0.5196304 0.3979206 0.1434193
1.213505 0.6567516 0.3498268 0.2522469
1.048748 0.3730946 0.2485733 0.1657143
1.944025 1.048578 0.4520683 0.329483
1.639776 0.9251595 0.4891548 0.359129
1.548756 0.7521725 0.4509258 0.3221283
1.876163 1.017595 0.4180984 0.3483086
1.585417 0.7447338 0.4327126 0.335062
1.521629 0.7882996 0.4219341 0.2895126
0.906105 0.3354015 0.2116032 0.06676483
1.079853 0.3302822 0.2590618 0.09459114
1.91744 1.033567 0.478899 0.407114
2.092577 1.267574 0.5194321 0.41856
1.271563 0.8220596 0.4889297 0.2540131
1.362947 0.6160917 0.3628445 0.2289038
1.112495 0.5372581 0.3355026 0.2761993
1.109161 0.6883373 0.3999901 0.1732597
2.095709 1.030956 0.4767399 0.4108543
1.177105 0.3422832 0.180645 0.2089291
1.077915 0.5062428 0.2639751 0.186718
1.941925 1.005964 0.4389725 0.3734798
1.838287 0.9483433 0.3412132 0.317194
1.687197 0.9489002 0.4237957 0.344799
0.9995995 0.4414558 0.2470951 0.1806297
1.92152 1.193678 0.5275879 0.4014969
1.076254 0.5219173 0.2371674 0.1521931
1.40522 0.809988 0.3932438 0.1604977
1.024282 0.362339 0.193327 0.1312885
1.745598 0.9059868 0.4628201 0.3672028
1.278236 0.8640556 0.4408989 0.3074169
1.630941 1.152637 0.4503956 0.3127499
1.816143 0.9170055 0.4887352 0.4039965
1.248985 0.5159435 0.3235893 0.1987429
1.303389 0.5725346 0.2993145 0.1835022
1.566263 0.8644581 0.4509964 0.3269138
1.83007 0.8419895 0.3525543 0.3681393
1.064507 0.3437004 0.2322941 0.1655159
1.785273 0.7015972 0.3738394 0.216897
0.8498955 0.2560806 0.1633186 0.1382198
1.661892 1.059994 0.4595432 0.3611069
1.791121 0.8606339 0.3963261 0.2828312
1.418335 0.6127911 0.3576832 0.1955643
1.721083 0.7870369 0.3759708 0.2817287
1.196564 0.6309395 0.4004459 0.2421875
2.186857 0.9606686 0.4952164 0.3422127
1.23122 0.4049816 0.2989883 0.1022072
1.893682 0.8982697 0.4020405 0.336237
1.5427 0.9394131 0.4574451 0.3373775
1.97286 0.8639364 0.3927917 0.3162985
1.861406 1.176182 0.4791946 0.3356972
1.728962 1.07406 0.443821 0.3647251
1.625885 0.9027252 0.3825645 0.3371658
2.428535 1.224098 0.4860191 0.2754879
1.920568 0.9896736 0.4696159 0.2839222
1.94451 0.8577824 0.4277382 0.3215942
2.078663 1.090475 0.474987 0.367981
1.291632 0.647604 0.2854614 0.252779
1.293728 0.6386013 0.3674469 0.2498512
1.236395 0.5205765 0.3080387 0.1848774
1.138796 0.4744987 0.2779083 0.09474945
0.9467983 0.2660179 0.1665592 0.08591652
1.289486 0.5853138 0.3601131 0.1989021
1.4807 0.7444115 0.3904724 0.2959166
1.318249 0.4843044 0.331871 0.1744385
1.490034 0.8320313 0.4591503 0.3015137
1.842352 0.9982624 0.5005722 0.3766937
2.101149 1.015835 0.4318256 0.3136177
1.528833 0.9261227 0.410799 0.3039417
2.062773 1.074129 0.4242382 0.3442726
1.834227 0.8376617 0.3656368 0.2751389
1.545427 0.7435532 0.3869381 0.2457123
1.25388 0.5314388 0.3394909 0.293438
0.8962765 0.6023655 0.3107491 0.2580185
2.418255 1.15177 0.4194775 0.3564949
1.911543 1.049627 0.472105 0.3443546
1.919416 0.8651047 0.3750572 0.3075848
1.510653 0.7824955 0.4526958 0.2950726
1.872885 1.159527 0.4530449 0.3392506
1.767818 0.7804432 0.3575954 0.2481327
1.450052 0.7436314 0.4076862 0.3200569
2.195965 1.30475 0.5707569 0.3788681
1.473145 0.7246113 0.3841705 0.313714
1.507854 0.7130337 0.3646946 0.2970581
1.112587 0.4087582 0.1757431 0.09412003
1.658594 0.8246861 0.3861904 0.251894
1.926313 0.9394379 0.4402847 0.3107834
1.479385 0.961956 0.4472313 0.2916794
1.778976 0.8665524 0.3710747 0.2995911
1.622694 0.9898758 0.514389 0.4009495
1.964882 1.131041 0.4218693 0.2951775
1.752981 0.9024544 0.4233418 0.3196964
1.844341 0.8925953 0.3955374 0.2933388
1.760281 0.9000568 0.4414673 0.3674908
1.838453 0.966774 0.4487171 0.3489609
2.058634 1.107592 0.4989738 0.4436979
1.965679 1.063078 0.4541454 0.3361301
1.104275 0.3682766 0.2869759 0.1787758
1.744005 0.9805927 0.3907032 0.3298359
1.023178 0.2742004 0.2034874 0.08042145
1.761126 0.831686 0.3716736 0.3004017
1.760702 1.015545 0.4098949 0.3440647
1.317919 1.063595 0.4584045 0.3633175
1.193293 0.5540981 0.3308144 0.198061
1.026701 0.379446 0.2442951 0.1154804
1.733194 0.7353535 0.3621273 0.2482891
1.595789 0.8093109 0.3775444 0.2850571
1.373152 0.7986488 0.408287 0.2849827
1.400858 0.9528694 0.463665 0.3049393
1.636272 0.8256721 0.396492 0.2949791
1.960623 1.173096 0.4700737 0.318224
1.193165 0.6247253 0.3461246 0.2256336
0.9340229 0.6060257 0.3634071 0.1929188
1.121918 0.4187851 0.2755899 0.09251308
1.374521 0.5641346 0.3315544 0.1841831
0.9605923 0.2606525 0.2119026 0.04701805
1.701466 0.8685226 0.4571133 0.361599
1.001926 0.4862118 0.2719364 0.1846619
1.641769 1.387108 0.498827 0.3294621
1.987083 1.012268 0.4836807 0.3502216
1.9223 0.8657093 0.3919621 0.2999859
1.212963 0.4736481 0.3086529 0.1742554
1.215061 0.515255 0.2835903 0.2258234
1.655525 0.8222694 0.3488255 0.2831974
1.201508 0.5181046 0.2824059 0.2357635
1.262309 0.5097113 0.2335672 0.2013597
1.162079 0.6881733 0.3269024 0.2971554
1.14143 0.4705458 0.2807913 0.1942854
2.507612 1.26684 0.491251 0.3406219
2.074072 1.086361 0.4537849 0.318943
1.668148 0.7719059 0.3967533 0.2670975
1.556107 0.7607231 0.3907375 0.308526
1.732653 0.7611961 0.3472443 0.2788258
1.45463 0.7467995 0.3514233 0.3189793
1.987589 1.261736 0.4553185 0.3252373
1.99338 1.055141 0.4809532 0.2968531
1.815306 0.9995136 0.5307674 0.3203011
2.017731 1.084917 0.418066 0.3425369
1.64735 0.7481117 0.3811684 0.2584324
1.743753 0.914341 0.4437885 0.3620911
1.44113 0.8203888 0.4666882 0.2616825
1.867311 1.120491 0.4455757 0.3332291
1.082369 0.6855125 0.3990192 0.1859531
1.04232 0.3724556 0.1869488 0.1481304
1.549629 0.7993488 0.4586887 0.3018665
1.087696 0.6294823 0.3689976 0.1826305
1.360744 0.7405624 0.3781815 0.2782192
1.363373 0.6097717 0.3325253 0.20994
1.680161 0.8590298 0.4467545 0.3193855
1.123245 0.4944572 0.2250137 0.2025509
1.30908 0.4297562 0.2384052 0.112175
1.343641 0.6729221 0.3727541 0.2592363
1.748497 0.9487247 0.4016399 0.3719501
1.780018 0.9878292 0.405241 0.3295097
1.505699 0.8145256 0.3651562 0.3385925
1.465008 0.823349 0.459444 0.3847866
1.804169 0.8479691 0.3646088 0.3234882
2.026064 1.255289 0.4913044 0.3254757
1.379999 0.7379665 0.412344 0.2415619
1.372673 0.6319847 0.3641567 0.2452927
2.159842 1.088896 0.450098 0.336132
1.926727 1.201132 0.520647 0.3296413
1.68936 0.8909035 0.4608383 0.3151093
1.088734 0.4260235 0.3165817 0.1457844
1.656132 0.8233719 0.4007397 0.2770271
0.9305801 0.3937359 0.2841988 0.1539841
1.386757 0.5655899 0.3801231 0.270483
1.164394 0.3895226 0.1842499 -0.1775074
2.736109 1.109737 0.5014915 0.4459248
1.216793 0.5436325 0.3141251 0.1681118
1.807455 0.8948421 0.3961277 0.338541
1.662022 0.862606 0.3978901 0.3085814
2.181263 1.265089 0.4852982 0.3246822
1.824949 1.019791 0.4358044 0.3028927
2.18438 1.074715 0.4293671 0.3678188
1.545162 0.769146 0.4436884 0.3711414
1.877665 0.8675919 0.4126177 0.3440571
1.100027 1.017847 0.2934437 0.238512
1.890938 0.8214512 0.3846512 0.2669535
2.019426 1.134045 0.4569798 0.3276882
1.999039 1.052065 0.4166985 0.3213882
1.803057 0.8132534 0.3970852 0.2207623
1.285397 0.9321117 0.4717159 0.2873306
0.9691715 0.442255 0.2265453 0.07483673
2.023979 1.058258 0.4042568 0.3631496
1.661795 0.798418 0.4320736 0.3146858
1.804541 0.9982033 0.4590893 0.3124428
1.355921 0.609005 0.3318405 0.1471786
1.717108 0.8652344 0.5578079 0.3622589
1.815256 0.7884722 0.3574734 0.2985258
1.138563 0.330267 0.2611389 0.1027622
0.9336777 0.5385094 0.3623581 0.1230831
1.62747 1.287725 0.4718857 0.3433685
2.206253 1.119022 0.4493389 0.3494892
1.590155 0.9555855 0.4172001 0.3347416
1.329891 0.5811901 0.3873253 0.2707367
1.508821 0.829134 0.4174023 0.3083878
1.218113 0.9069309 0.4422665 0.2849064
2.047098 1.008526 0.4083538 0.336689
1.81159 1.068848 0.4335518 0.327858
1.922354 0.9538708 0.4129276 0.3684072
1.070362 0.3556671 0.2177839 0.1488752
1.875744 0.8726349 0.39147 0.2953453
0.9827595 0.4437027 0.3018379 0.1624527
1.886517 0.9983616 0.397131 0.3206348
1.773457 0.970129 0.40065 0.3507481
1.527044 0.6946697 0.4393005 0.2115135
2.326565 1.125643 0.4771271 0.3259907
1.05756 0.4317837 0.2761993 0.02052879
1.221228 0.6769333 0.4341278 0.1766663
1.324476 0.5997391 0.3330975 0.2503901
1.775257 1.050734 0.4212608 0.3683205
1.849451 0.7618275 0.3898392 0.1023636
1.384445 1.034725 0.4029179 0.3442574
1.564425 0.7855721 0.3938465 0.2834911
1.280874 0.5245304 0.2996635 0.1851625
1.912437 0.8830528 0.4080009 0.3225803
1.435303 1.107025 0.4779892 0.3687592
1.91218 0.8553715 0.4616909 0.2386303
1.737185 1.019733 0.4082108 0.3218708
1.180841 0.3706017 0.3258991 -0.02199364
2.338696 1.160028 0.4714603 0.3176594
1.559723 0.7744579 0.4806671 0.2068634
1.51449 0.7858906 0.4013987 0.2160358
1.417604 0.6715603 0.3539772 0.1991348
1.830061 0.9884109 0.4326134 0.3420429
1.627016 0.9006748 0.3869457 0.3107719
1.852606 1.069723 0.4332066 0.2545166
1.804867 1.095884 0.4316959 0.2952213
1.612 0.9248543 0.4800358 0.3000984
1.086594 0.4058666 0.2944717 0.04268265
1.392162 0.7522602 0.3652306 0.3138618
1.439249 0.7463398 0.4041739 0.2183952
1.669209 0.884016 0.4348183 0.259922
1.23591 0.4949532 0.3158512 0.1623087
1.101408 0.6939716 0.3552532 0.2047577
1.749777 0.8965893 0.4304409 0.3042774
1.952005 1.019995 0.4277439 0.3306313
1.403507 0.7000465 0.3565598 0.2256145
1.841244 1.017624 0.4546795 0.3051357
1.183189 1.013742 0.5075111 0.3389626
1.099319 0.4122658 0.2198105 0.05424881
1.303604 0.8135815 0.394846 0.2067509
1.859606 1.172508 0.4716015 0.3540058
1.373384 0.7633705 0.4320831 0.2890043
1.633331 1.214813 0.5317535 0.3421993
1.909019 1.109283 0.4360847 0.3414745
1.812551 0.8555393 0.3833418 0.2979155
1.397718 0.6608944 0.4032078 0.2657404
1.049723 0.4036064 0.2350063 0.157917
1.973257 1.062582 0.4682617 0.3510704
1.372971 0.5865688 0.3458652 -0.01196671
2.268167 1.368988 0.5047436 0.3578053
1.187647 0.5627384 0.3185692 0.2218628
1.93195 1.048477 0.4142857 0.3422718
1.251898 0.698637 0.3399773 0.3042641
1.320715 0.6705227 0.3406696 0.2458725
1.46607 0.8644619 0.4618435 0.3710938
1.50886 0.7506018 0.3715982 0.2887497
1.768501 0.9471283 0.412981 0.3476505
1.204779 0.566534 0.4017792 0.3191471
1.645557 0.8330536 0.3706245 0.3135223
1.713268 0.874897 0.4227962 0.3245087
1.552319 0.9112663 0.4523659 0.3783016
1.914768 0.9814568 0.4344959 0.3602581
1.052898 0.7301254 0.4268322 0.2703209
2.026539 1.026129 0.4158649 0.3150921
2.051437 0.9192715 0.5239563 0.4070797
1.263819 0.7049599 0.3792362 0.2204628
1.029905 0.4192562 0.287405 0.1339359
1.241589 0.4761944 0.2597046 0.2329273
1.872469 0.9564838 0.3920918 0.3063679
1.983944 1.258305 0.4575443 0.3518009
1.857471 0.9790325 0.3996849 0.3115005
1.740524 0.9634838 0.4811668 0.3619404
1.014509 0.3181782 0.2332716 0.1620274
1.473055 0.7076454 0.4024944 0.2785902
2.040106 0.9263134 0.3969269 0.3067875
1.448135 0.8711739 0.5069275 0.2941055
1.414482 1.008978 0.4068604 0.3124237
2.49691 1.142416 0.4857845 0.2967482
1.110424 0.2341061 0.2562618 -0.09786415
1.32337 0.6000519 0.3383598 0.2307739
1.533724 0.8476658 0.4896107 0.3840866
1.157169 0.4105263 0.2811718 0.2015781
1.499918 0.8230438 0.3707294 0.2947865
1.739145 0.8036175 0.37323 0.2566566
1.174427 0.4919949 0.2805252 0.2205906
1.735498 1.155859 0.5115185 0.349781
1.773808 0.7439003 0.455822 0.197422
1.679438 0.9730701 0.4156761 0.4146461
0.9834309 0.5806885 0.3118086 0.347435
1.554121 0.8326092 0.3757877 0.2622681
1.628725 0.7325325 0.3473663 0.2416821
1.959124 0.9673405 0.4353199 0.3034477
1.319059 0.9709148 0.5096245 0.3031082
1.878923 0.9788799 0.4196129 0.319006
1.064306 0.5588207 0.3188019 0.2331657
2.418106 1.370222 0.5025635 0.3410892
1.825834 0.9944515 0.5396862 0.4382305
1.444395 0.5996284 0.3120003 0.216095
2.181698 1.119949 0.4403572 0.3438053
1.686741 0.721899 0.3969879 0.2204342
1.720976 0.9503059 0.3695698 0.2660007
2.10808 1.198858 0.5034657 0.3338318
1.812517 1.339575 0.5124035 0.3241463
1.525221 0.782814 0.4757023 0.2476864
2.10302 1.125437 0.4695606 0.3762856
1.643255 0.9687443 0.4317799 0.3724422
1.741348 1.136021 0.4634533 0.3429089
2.084978 1.042418 0.4134846 0.3641872
1.754246 1.022053 0.4279308 0.3341084
1.918926 1.04834 0.4570675 0.3352528
1.696907 1.077335 0.4974079 0.435461
1.552094 0.8070393 0.402071 0.3245449
1.885725 0.9878159 0.4336395 0.3298922
1.574652 0.6956329 0.3437309 0.2365437
1.385887 0.7124081 0.3606434 0.2701015
1.16161 0.5544643 0.3007259 0.3363342
2.149487 0.9731255 0.4164562 0.3935909
1.499485 1.3262 0.4158878 0.3625546
1.406366 0.8244267 0.4466209 0.3076305
1.803864 1.118969 0.459444 0.3163643
1.865311 0.8824596 0.3987141 0.2986755
1.299927 0.5677071 0.3295422 0.1288776
1.390719 0.5898075 0.2750597 0.2090168
2.160168 0.9514809 0.392662 0.3177433
1.834187 0.9482517 0.4660835 0.3381577
1.467445 0.6418133 0.3729515 0.3216
1.077248 0.6047745 0.2975998 0.2011127
1.84408 1.082542 0.4503441 0.3050594
2.145548 1.313217 0.4963741 0.2832127
1.290331 0.9728642 0.4053383 0.3333015
2.386034 1.375784 0.5479107 0.3350525
1.231796 0.5860786 0.3575001 0.1811657
1.862211 0.9508324 0.420929 0.3201904
2.340776 0.5736542 0.4310055 0.4064331
1.924765 1.187317 0.5047665 0.3303032
1.018366 0.3967495 0.2660522 0.08379173
1.707357 1.015699 0.4269085 0.3359604
1.718538 0.8276997 0.3934269 0.2904854
1.678423 0.8838005 0.4220896 0.3466816
1.941216 0.9335308 0.4318485 0.3261461
2.194118 1.007614 0.4601402 0.352169
2.032663 0.8303146 0.4843903 0.3349838
1.987988 1.017834 0.4244499 0.3408527
2.048544 1.113323 0.4740982 0.3922596
1.741463 0.9162712 0.395195 0.2430038
2.017082 0.8855801 0.4241638 0.3370543
1.918953 1.092144 0.433363 0.3796749
1.2987 0.708271 0.3943806 0.2143154
1.390987 1.023941 0.4827557 0.3329906
2.184587 1.203239 0.4799404 0.2909412
0.9091015 0.2869759 0.248024 0.04846001
1.585405 1.072414 0.484457 0.3350983
2.320053 1.088022 0.4651871 0.3600292
2.171825 1.080429 0.4782524 0.3812656
2.339727 1.193501 0.5544739 0.4656067
1.873222 0.8876457 0.3840675 0.2894707
1.398523 0.8061352 0.4472084 0.3491592
1.383291 0.6409988 0.3334408 0.2584057
2.175423 1.366526 0.4774227 0.3486481
1.852419 0.9285431 0.4023914 0.3350792
1.083902 0.5239067 0.3670521 0.1620445
2.222656 1.190163 0.4700508 0.3778095
1.412165 1.051271 0.4680729 0.2890396
0.9080582 0.3604298 0.3217659 0.1284904
1.830282 0.9209156 0.4388714 0.3283501
1.178242 0.6881657 0.4771633 0.1841736
2.11072 1.320299 0.4849072 0.3531361
1.981543 1.04825 0.4312458 0.3437996
1.691877 1.158203 0.5358105 0.365736
1.24832 0.6966248 0.3352051 0.2678967
0.9575806 0.3916168 0.1737328 0.1617088
1.423319 0.7737389 0.3805885 0.2432499
1.135202 0.5142899 0.3140297 0.195076
1.38442 0.7609921 0.3682671 0.2623396
1.333126 0.6984386 0.3351498 0.2374191
2.050585 0.8106613 0.3830185 0.3248806
1.363527 0.7193489 0.4263973 0.2688313
1.873743 0.8458405 0.3913956 0.2946119
1.559462 0.9070683 0.4173603 0.3183155
1.971527 0.9318237 0.3898468 0.3072834
1.117617 0.4650669 0.239275 0.1139336
1.186697 0.5538654 0.3074455 0.1994781
1.02968 0.5833149 0.2846441 0.2019377
1.523254 0.7052593 0.3617229 0.2775898
1.648523 0.798254 0.4238205 0.2152634
2.014772 1.073374 0.4395714 0.3921547
1.39369 0.5874729 0.3206425 0.1850128
1.803926 0.8452902 0.3862524 0.2983646
1.240213 0.5975151 0.3328781 0.1957436
1.270544 0.4978447 0.2938404 0.1246548
1.308834 0.538969 0.3427963 0.25807
1.373909 0.4191246 0.3169346 0.07985878
1.220264 0.438921 0.2718048 0.1452217
2.141655 1.072182 0.456646 0.357626
1.648008 0.8364592 0.4225645 0.2945967
1.663902 0.8143215 0.3942318 0.3096237
1.906281 1.027044 0.4084587 0.2867012
2.096804 1.044081 0.5131474 0.3349247
1.619135 0.8085394 0.3901033 0.2814455
2.033627 1.044588 0.3748436 0.3682365
1.481834 0.6372566 0.3831348 0.257782
1.93026 0.9089565 0.3926859 0.30762
1.942774 0.9900742 0.390419 0.3017101
1.733517 0.732584 0.3474846 0.2311001
1.599937 0.78158 0.4335632 0.3903046
1.122038 0.6471825 0.3065071 0.3855572
1.004683 0.9223824 0.4372692 0.2213726
1.080631 0.3675861 0.2493458 0.1030598
1.173359 0.6021824 0.3441143 0.2312469
1.69931 0.8439903 0.3759785 0.2854729
1.962921 0.9756489 0.4004631 0.3416634
1.680534 0.8833752 0.4627457 0.3238955
1.781687 1.201803 0.4675694 0.3743591
1.578688 0.9526958 0.4401207 0.4793415
1.088465 0.5641727 0.3661976 0.1522045
1.809095 0.8471107 0.3789959 0.2884407
2.028555 1.090847 0.4571495 0.3014431
1.06193 0.5833054 0.3211823 0.1980267
1.889645 1.108608 0.4538097 0.3652306
2.045033 1.206503 0.4340153 0.3157997
1.483513 0.7637024 0.4267559 0.254858
2.215664 1.34576 0.5059185 0.3226166
2.019258 1.139629 0.4959431 0.3703403
1.854485 0.8551083 0.3898296 0.3085461
1.020664 0.4951477 0.2807808 0.124321
1.42662 0.6922874 0.388813 0.2839317
1.585257 0.8351955 0.4127855 0.4404249
1.98444 0.9880686 0.4188833 0.3519659
1.026375 0.5285473 0.3313389 0.1946907
1.261726 0.4170532 0.2222099 -0.1305618
1.740768 1.103905 0.4247303 0.3218651
1.826199 1.091099 0.4180508 0.3554878
1.328646 0.638937 0.366869 0.2380829
1.962759 1.098223 0.4554424 0.3608227
1.832476 0.9862843 0.3978786 0.3176422
1.679676 0.9244194 0.4662819 0.328104
1.31966 0.4744463 0.2769575 0.2078686
1.761984 0.772747 0.3618298 0.2600718
1.685438 1.102303 0.4580727 0.3103733
1.775421 0.8055859 0.3861656 0.2600861
2.087303 0.9826813 0.4247952 0.2982998
1.450338 0.8282013 0.457737 0.3841848
1.844664 0.8285465 0.3899803 0.2772064
1.531727 0.7324257 0.3756943 0.2819347
1.375969 0.5716133 0.2884769 0.1813717
1.497072 0.6750526 0.3604774 0.2763872
2.018215 0.996645 0.4114151 0.3070107
1.275869 0.4321136 0.1949654 0.006372452
1.503849 0.6583729 0.3789768 0.1923885
1.500593 0.9289894 0.4332371 0.3491058
1.656094 0.8511295 0.553751 0.3028202
1.58779 0.7262917 0.4405918 0.3430576
1.752052 0.7466373 0.37183 0.3055639
1.421055 0.7762012 0.4150314 0.3341923
1.475256 0.8293056 0.4398975 0.3172607
1.741796 1.088842 0.4354305 0.332016
1.752783 0.9668484 0.4483814 0.3279057
1.783028 0.9474449 0.4421158 0.3172493
1.251879 0.67272 0.3869839 0.1862259
1.684065 0.9485798 0.389801 0.2711792
1.326181 0.6286316 0.3383408 0.2101974
1.771307 0.8337173 0.3708191 0.2597523
1.482048 0.7306595 0.3802166 0.224638
1.131758 0.9509296 0.4399986 0.26861
1.518015 1.045649 0.4726086 0.4037113
1.018568 0.3811436 0.250246 0.141573
3.45624 0.7784176 0.4421692 0.296175
1.898977 0.8973179 0.393465 0.3351393
0.9967232 0.1958828 0.1267986 0.09593201
1.779551 0.9442291 0.3850307 0.2998543
1.234322 0.6988716 0.3766041 0.2280102
1.765345 1.028038 0.4076214 0.3181343
1.8895 0.8751545 0.387085 0.3254375
0.8334827 0.3115501 0.2880821 0.05739784
1.781118 0.828989 0.3749104 0.3017693
1.851788 0.8710308 0.407465 0.2990704
1.550561 0.6630316 0.3505821 0.1908846
1.184471 0.788065 0.4844341 0.2566757
1.881109 0.8764381 0.3588104 0.3295841
1.284933 0.4303188 0.2599144 0.1430416
2.247219 1.057405 0.4714966 0.3982191
1.231789 0.5266666 0.3074131 0.1774445
2.030727 1.125441 0.4756203 0.3147812
1.509865 0.9040813 0.519701 0.3734665
0.9871674 0.4480991 0.3415794 0.1262074
1.898392 1.004238 0.4032116 0.278986
1.648447 0.6850872 0.2910767 0.2654343
1.296562 0.6150589 0.3372269 0.1424847
1.69626 1.079638 0.4904289 0.2647247
1.783972 0.9617538 0.3981342 0.3291512
1.863808 0.9944477 0.4006901 0.3310013
1.788593 0.9529934 0.4325581 0.2947178
1.111383 0.2738514 0.2072926 0.1507015
0.9211655 0.9402294 0.4927998 0.2609367
1.916271 0.8492393 0.3883419 0.2544432
1.84971 0.9863091 0.3850021 0.3179331
1.828913 0.9746189 0.387392 0.2842827
1.888897 1.032879 0.4643478 0.3619804
2.016035 0.9620552 0.4280319 0.3341465
2.01778 0.810648 0.3966942 0.2560673
1.503168 0.9535618 0.4028769 0.235383
1.603022 1.012333 0.3477345 0.2472496
2.025702 1.063229 0.4274883 0.3176041
1.123278 0.6036491 0.3807201 0.2194061
1.335222 0.839674 0.4437599 0.3521709
1.82741 1.028887 0.4117661 0.3331947
1.898518 0.9336758 0.4452362 0.3897266
1.063173 0.4587765 0.3311024 0.1466236
1.043339 0.3933716 0.2844658 0.1766281
2.22716 1.210251 0.4756413 0.336916
1.182432 0.5314617 0.3129997 0.1051941
1.325596 0.5982742 0.3639545 0.1546669
1.347977 0.592802 0.3638935 0.1524296
1.302973 0.7289562 0.4306145 0.251955
1.201405 0.4711208 0.3151131 0.09719849
1.216028 0.6767178 0.3722191 0.2403107
1.773615 0.927021 0.5118427 0.3793774
1.65099 0.9265614 0.4484692 0.3446732
1.606607 0.8978004 0.3713913 0.2769032
1.100552 0.6228142 0.2411633 0.3647099
1.519327 0.7981625 0.3827705 0.261919
1.502857 0.7465496 0.350441 0.287077
1.591316 0.7190838 0.3960705 0.1688328
1.752769 0.8632603 0.4053593 0.3087273
2.132032 0.876812 0.4090023 0.3336821
1.175214 0.5044937 0.3192244 0.2047958
1.122074 0.4606991 0.2552147 0.1723499
1.63044 0.7168846 0.4502172 0.3168087
1.30998 0.5697441 0.3500843 0.2397938
1.660601 0.8923721 0.4645901 0.3607883
1.133699 0.383173 0.2111435 0.1748276
1.960175 1.11879 0.4521694 0.3111839
2.068541 1.086191 0.5265656 0.3805542
1.910233 1.027891 0.4243393 0.3223305
1.823414 1.13826 0.5357151 0.391098
2.253757 1.106726 0.6037979 0.3884811
1.634779 0.928854 0.4083595 0.3410358
1.679111 0.783493 0.4876938 0.288763
1.409927 1.011932 0.4740295 0.3186989
1.197008 0.802494 0.4152184 0.2673283
1.592518 0.7787418 0.2984104 0.3138218
